"Coins"	"AdditionalReward"	"Variety"	"StartTime"	"HasEnded"	"HasWinner"	"EndTime"	"NextRaffleVariety"	"WinnerName"	"WasSniped"	"Fact"	"NumberOfPlayers"	"NumberOfPlayersJoined"	"NumberOfPlayersFailed"	"Duration"	"WinChancePerJoinedPlayer"
"3"	"FreeCachePower"	"Raffle"	"2021-04-18T21:36:33"	"True"	"True"	"2021-04-18T21:37:33"	"Raffle"	"krinid"	"False"	""	"14"	"13"	"1"	"00:01:00"	"0,07692307692307693"
"6"	"SuperChargeArmyCampPower"	"Raffle"	"2021-04-18T21:58:33"	"True"	"True"	"2021-04-18T21:59:34"	"Raffle"	"Nekschot"	"False"	""	"12"	"12"	"0"	"00:01:01"	"0,08333333333333333"
"5"	"TimeWarpPower"	"Raffle"	"2021-04-18T23:45:34"	"True"	"True"	"2021-04-18T23:46:34"	"Raffle"	"Mythos1618"	"False"	""	"6"	"6"	"0"	"00:01:00"	"0,16666666666666666"
"57"	"MarketRaidPower"	"Raffle"	"2021-04-19T00:28:34"	"True"	"True"	"2021-04-19T00:29:34"	"Raffle"	"Liechtenst"	"False"	""	"10"	"10"	"0"	"00:01:00"	"0,1"
"4"	"FreeCachePower"	"Raffle"	"2021-04-19T01:03:34"	"True"	"True"	"2021-04-19T01:04:35"	"Raffle"	"Mythos1618"	"False"	""	"6"	"5"	"1"	"00:01:01"	"0,2"
"3"	"SuperChargeArmyCampPower"	"Raffle"	"2021-04-19T01:22:35"	"True"	"True"	"2021-04-19T01:23:35"	"Raffle"	"krinid"	"False"	""	"4"	"4"	"0"	"00:01:00"	"0,25"
"6"	"PoorArtifact"	"Raffle"	"2021-04-19T02:00:35"	"True"	"True"	"2021-04-19T02:01:36"	"Raffle"	"KaelF"	"False"	""	"3"	"3"	"0"	"00:01:01"	"0,3333333333333333"
"4"	"SuperchargeMinePower"	"Raffle"	"2021-04-19T03:01:36"	"True"	"True"	"2021-04-19T03:02:36"	"Raffle"	"faxfox"	"False"	""	"5"	"5"	"0"	"00:01:00"	"0,2"
"7"	"FreeCachePower"	"Raffle"	"2021-04-19T04:37:36"	"True"	"True"	"2021-04-19T04:38:36"	"Raffle"	"The Termin"	"False"	""	"5"	"4"	"1"	"00:01:00"	"0,25"
"4"	"FreeCachePower"	"Raffle"	"2021-04-19T05:29:36"	"True"	"True"	"2021-04-19T05:30:37"	"Raffle"	"The Termin"	"False"	""	"7"	"6"	"1"	"00:01:01"	"0,16666666666666666"
"6"	"SuperChargeArmyCampPower"	"Raffle"	"2021-04-19T06:40:37"	"True"	"True"	"2021-04-19T06:41:37"	"Raffle"	"Captain Ab"	"False"	""	"3"	"2"	"1"	"00:01:00"	"0,5"
"5"	"MarketRaidPower"	"Raffle"	"2021-04-19T08:39:37"	"True"	"True"	"2021-04-19T08:40:37"	"Raffle"	"Captain Ab"	"False"	""	"7"	"6"	"1"	"00:01:00"	"0,16666666666666666"
"6"	"TimeWarpPower"	"Raffle"	"2021-04-19T10:09:38"	"True"	"True"	"2021-04-19T10:10:38"	"Raffle"	"Z"	"False"	""	"5"	"5"	"0"	"00:01:00"	"0,2"
"5"	"TimeWarpPower"	"Raffle"	"2021-04-19T11:32:38"	"True"	"True"	"2021-04-19T11:33:38"	"Raffle"	"Martledola"	"False"	""	"11"	"10"	"1"	"00:01:00"	"0,1"
"6"	"FreeCachePower"	"Raffle"	"2021-04-19T12:40:38"	"True"	"True"	"2021-04-19T12:41:39"	"Raffle"	"Z"	"False"	""	"9"	"8"	"1"	"00:01:01"	"0,125"
"5"	"SuperChargeArmyCampPower"	"Raffle"	"2021-04-19T13:46:39"	"True"	"True"	"2021-04-19T13:47:39"	"Raffle"	"Z"	"False"	""	"10"	"10"	"0"	"00:01:00"	"0,1"
"5"	"FreeCachePower"	"Raffle"	"2021-04-19T14:37:39"	"True"	"True"	"2021-04-19T14:38:40"	"Raffle"	"#BanPlajer"	"False"	""	"10"	"10"	"0"	"00:01:01"	"0,1"
"5"	"TimeWarpPower"	"Raffle"	"2021-04-19T15:22:40"	"True"	"True"	"2021-04-19T15:23:40"	"Raffle"	"Ursus"	"False"	""	"12"	"12"	"0"	"00:01:00"	"0,08333333333333333"
"5"	"FogBusterPower"	"Raffle"	"2021-04-19T17:08:40"	"True"	"True"	"2021-04-19T17:09:40"	"Raffle"	"krinid"	"False"	""	"7"	"6"	"1"	"00:01:00"	"0,16666666666666666"
"4"	"SuperchargeMinePower"	"Raffle"	"2021-04-19T18:30:40"	"True"	"True"	"2021-04-19T18:31:41"	"Raffle"	"#BanPlajer"	"False"	""	"9"	"8"	"1"	"00:01:01"	"0,125"
"5"	"FreeCachePower"	"Raffle"	"2021-04-19T19:50:41"	"True"	"True"	"2021-04-19T19:51:42"	"Raffle"	"GODZILLARE"	"False"	""	"10"	"9"	"1"	"00:01:01"	"0,1111111111111111"
"5"	"FreeCachePower"	"Raffle"	"2021-04-19T20:05:42"	"True"	"True"	"2021-04-19T20:06:42"	"Raffle"	"Mythos1618"	"False"	""	"13"	"13"	"0"	"00:01:00"	"0,07692307692307693"
"5"	"TimeWarpPower"	"Raffle"	"2021-04-19T20:41:42"	"True"	"True"	"2021-04-19T20:42:42"	"Raffle"	"krinid"	"False"	""	"9"	"9"	"0"	"00:01:00"	"0,1111111111111111"
"4"	"TimeWarpPower"	"Raffle"	"2021-04-19T21:57:42"	"True"	"True"	"2021-04-19T21:58:43"	"Raffle"	"#BanPlajer"	"False"	""	"14"	"13"	"1"	"00:01:01"	"0,07692307692307693"
"5"	"SuperChargeArmyCampPower"	"Raffle"	"2021-04-19T22:42:43"	"True"	"True"	"2021-04-19T22:43:43"	"Raffle"	"KingJXI"	"False"	""	"8"	"8"	"0"	"00:01:00"	"0,125"
"6"	"SuperchargeMinePower"	"Raffle"	"2021-04-19T23:43:43"	"True"	"True"	"2021-04-19T23:44:44"	"Raffle"	"#BanPlajer"	"False"	""	"5"	"2"	"3"	"00:01:01"	"0,5"
"5"	"TimeWarpPower"	"Raffle"	"2021-04-20T01:21:44"	"True"	"True"	"2021-04-20T01:22:44"	"Raffle"	"#BanPlajer"	"False"	""	"7"	"6"	"1"	"00:01:00"	"0,16666666666666666"
"5"	"SuperChargeArmyCampPower"	"Raffle"	"2021-04-20T02:20:44"	"True"	"True"	"2021-04-20T02:21:44"	"Raffle"	"Kcebnroh"	"False"	""	"5"	"4"	"1"	"00:01:00"	"0,25"
"5"	"FreeCachePower"	"Raffle"	"2021-04-20T02:44:44"	"True"	"True"	"2021-04-20T02:45:45"	"Waffle"	"#BanPlajer"	"False"	""	"2"	"2"	"0"	"00:01:01"	"0,5"
"5"	"SuperchargeMinePower"	"Raffle"	"2021-04-20T04:23:45"	"True"	"True"	"2021-04-20T04:24:45"	"Waffle"	"Kcebnroh"	"False"	""	"8"	"8"	"0"	"00:01:00"	"0,125"
"5"	"TimeWarpPower"	"Raffle"	"2021-04-20T05:37:45"	"True"	"True"	"2021-04-20T05:38:45"	"Raffle"	"Splat"	"False"	""	"3"	"3"	"0"	"00:01:00"	"0,3333333333333333"
"4"	"FreeCachePower"	"Raffle"	"2021-04-20T05:56:45"	"True"	"True"	"2021-04-20T05:57:46"	"Waffle"	"#BanPlajer"	"False"	""	"2"	"2"	"0"	"00:01:01"	"0,5"
"4"	"FreeCachePower"	"Raffle"	"2021-04-20T07:26:46"	"True"	"True"	"2021-04-20T07:27:46"	"Raffle"	"C4nt3r"	"False"	""	"4"	"4"	"0"	"00:01:00"	"0,25"
"5"	"SuperchargeMinePower"	"Raffle"	"2021-04-20T07:59:46"	"True"	"True"	"2021-04-20T08:00:46"	"Raffle"	"Ursus"	"False"	""	"3"	"3"	"0"	"00:01:00"	"0,3333333333333333"
"4"	"SuperchargeMinePower"	"Raffle"	"2021-04-20T09:57:47"	"True"	"True"	"2021-04-20T09:58:47"	"Raffle"	"Krulle"	"False"	""	"9"	"7"	"2"	"00:01:00"	"0,14285714285714285"
"5"	"TimeWarpPower"	"Raffle"	"2021-04-20T10:31:47"	"True"	"True"	"2021-04-20T10:32:47"	"Raffle"	"BJ"	"False"	""	"7"	"6"	"1"	"00:01:00"	"0,16666666666666666"
"6"	"SuperChargeArmyCampPower"	"Raffle"	"2021-04-20T10:55:47"	"True"	"True"	"2021-04-20T10:56:48"	"Raffle"	"Warzone go"	"False"	""	"7"	"7"	"0"	"00:01:01"	"0,14285714285714285"
"7"	"FreeCachePower"	"Raffle"	"2021-04-20T12:24:48"	"True"	"True"	"2021-04-20T12:25:48"	"Raffle"	"Z"	"False"	""	"13"	"11"	"2"	"00:01:00"	"0,09090909090909091"
"4"	"InspireMercenariesPower"	"Raffle"	"2021-04-20T14:07:48"	"True"	"True"	"2021-04-20T14:08:48"	"Raffle"	"krinid"	"False"	""	"14"	"11"	"3"	"00:01:00"	"0,09090909090909091"
"4"	"FreeCachePower"	"Raffle"	"2021-04-20T14:48:48"	"True"	"True"	"2021-04-20T14:49:49"	"Wafaffle"	"faxfox"	"False"	""	"20"	"20"	"0"	"00:01:01"	"0,05"
"56"	"SuperChargeArmyCampPower"	"Raffle"	"2021-04-20T15:59:49"	"True"	"True"	"2021-04-20T16:00:49"	"Raffle"	"TrapdoorSp"	"False"	""	"7"	"7"	"0"	"00:01:00"	"0,14285714285714285"
"7"	"FreeCachePower"	"Raffle"	"2021-04-20T16:56:49"	"True"	"True"	"2021-04-20T16:57:49"	"Raffle"	"Splat"	"False"	""	"11"	"10"	"1"	"00:01:00"	"0,1"
"6"	"PoorArtifact"	"Raffle"	"2021-04-20T17:34:50"	"True"	"True"	"2021-04-20T17:35:50"	"Raffle"	"καλλιστηι"	"False"	""	"13"	"13"	"0"	"00:01:00"	"0,07692307692307693"
"5"	"None"	"Waffle"	"2021-04-20T19:22:50"	"True"	"True"	"2021-04-20T19:23:50"	"Raffle"	"krinid"	"False"	""	"20"	"16"	"4"	"00:01:00"	"0,0625"
"3"	"SuperchargeMinePower"	"Raffle"	"2021-04-20T20:11:51"	"True"	"True"	"2021-04-20T20:12:51"	"Raffle"	"KaelF"	"False"	""	"17"	"17"	"0"	"00:01:00"	"0,058823529411764705"
"3"	"FogBusterPower"	"Raffle"	"2021-04-20T20:29:51"	"True"	"True"	"2021-04-20T20:30:51"	"Raffle"	"KingJXI"	"False"	""	"16"	"16"	"0"	"00:01:00"	"0,0625"
"6"	"FreeCachePower"	"Raffle"	"2021-04-20T21:21:51"	"True"	"True"	"2021-04-20T21:22:52"	"Raffle"	"KaelF"	"False"	""	"8"	"8"	"0"	"00:01:01"	"0,125"
"4"	"SuperChargeArmyCampPower"	"Raffle"	"2021-04-20T21:46:52"	"True"	"True"	"2021-04-20T21:47:52"	"Raffle"	"scorpiaris"	"False"	""	"14"	"13"	"1"	"00:01:00"	"0,07692307692307693"
"5"	"SuperChargeArmyCampPower"	"Raffle"	"2021-04-20T22:11:52"	"True"	"True"	"2021-04-20T22:12:52"	"Raffle"	"Sevban"	"False"	""	"8"	"8"	"0"	"00:01:00"	"0,125"
"6"	"FreeCachePower"	"Waffle"	"2021-04-20T22:49:52"	"True"	"True"	"2021-04-20T22:50:53"	"Raffle"	"Sevban"	"False"	""	"13"	"13"	"0"	"00:01:01"	"0,07692307692307693"
"3"	"FreeCachePower"	"Raffle"	"2021-04-20T23:41:53"	"True"	"True"	"2021-04-20T23:42:53"	"Wafaffle"	"Mythos1618"	"False"	""	"9"	"9"	"0"	"00:01:00"	"0,1111111111111111"
"5"	"MarketRaidPower"	"Raffle"	"2021-04-21T01:18:53"	"True"	"True"	"2021-04-21T01:19:53"	"Raffle"	"OrangeWars"	"False"	""	"13"	"11"	"2"	"00:01:00"	"0,09090909090909091"
"5"	"TimeWarpPower"	"Raffle"	"2021-04-21T02:52:54"	"True"	"True"	"2021-04-21T02:53:54"	"Raffle"	"ZombieSlay"	"False"	""	"6"	"4"	"2"	"00:01:00"	"0,25"
"6"	"None"	"Raffle"	"2021-04-21T04:36:54"	"True"	"True"	"2021-04-21T04:37:54"	"Raffle"	"#BanPlajer"	"False"	""	"5"	"5"	"0"	"00:01:00"	"0,2"
"8"	"SuperchargeMinePower"	"Raffle"	"2021-04-21T05:26:54"	"True"	"True"	"2021-04-21T05:27:55"	"Raffle"	"Splat"	"False"	""	"3"	"3"	"0"	"00:01:01"	"0,3333333333333333"
"4"	"SuperChargeArmyCampPower"	"Raffle"	"2021-04-21T05:39:55"	"True"	"True"	"2021-04-21T05:40:55"	"Raffle"	"Splat"	"False"	""	"6"	"6"	"0"	"00:01:00"	"0,16666666666666666"
"4"	"SuperChargeArmyCampPower"	"Raffle"	"2021-04-21T07:05:55"	"True"	"True"	"2021-04-21T07:06:56"	"Raffle"	"Captain Ab"	"False"	""	"3"	"3"	"0"	"00:01:01"	"0,3333333333333333"
"3"	"TimeWarpPower"	"Raffle"	"2021-04-21T08:28:56"	"True"	"True"	"2021-04-21T08:29:56"	"Raffle"	"The Termin"	"False"	""	"4"	"4"	"0"	"00:01:00"	"0,25"
"4"	"SuperchargeMinePower"	"Raffle"	"2021-04-21T09:52:56"	"True"	"True"	"2021-04-21T09:53:57"	"Raffle"	"Z"	"False"	""	"5"	"4"	"1"	"00:01:01"	"0,25"
"4"	"MarketRaidPower"	"Raffle"	"2021-04-21T11:04:57"	"True"	"True"	"2021-04-21T11:05:57"	"Raffle"	"Kratt"	"False"	""	"6"	"5"	"1"	"00:01:00"	"0,2"
"7"	"FogBusterPower"	"Wafaffle"	"2021-04-21T11:21:57"	"True"	"True"	"2021-04-21T11:22:57"	"Raffle"	"JK_3"	"False"	""	"4"	"3"	"1"	"00:01:00"	"0,3333333333333333"
"5"	"FreeCachePower"	"Raffle"	"2021-04-21T11:46:58"	"True"	"True"	"2021-04-21T11:47:58"	"Raffle"	"Banxi"	"False"	""	"7"	"7"	"0"	"00:01:00"	"0,14285714285714285"
"3"	"PoorArtifact"	"Raffle"	"2021-04-21T13:32:58"	"True"	"True"	"2021-04-21T13:33:58"	"Raffle"	"#BanPlajer"	"False"	""	"8"	"8"	"0"	"00:01:00"	"0,125"
"56"	"FogBusterPower"	"Raffle"	"2021-04-21T14:45:58"	"True"	"True"	"2021-04-21T14:46:59"	"Raffle"	"Captain Ab"	"False"	""	"13"	"11"	"2"	"00:01:01"	"0,09090909090909091"
"6"	"SuperchargeMinePower"	"Raffle"	"2021-04-21T16:05:59"	"True"	"True"	"2021-04-21T16:06:59"	"Raffle"	"enoon"	"False"	""	"13"	"11"	"2"	"00:01:00"	"0,09090909090909091"
"5"	"SuperchargeMinePower"	"Raffle"	"2021-04-21T17:53:59"	"True"	"True"	"2021-04-21T17:54:59"	"Raffle"	"[GW] Rob"	"False"	""	"13"	"10"	"3"	"00:01:00"	"0,1"
"4"	"SuperchargeMinePower"	"Raffle"	"2021-04-21T18:59:00"	"True"	"True"	"2021-04-21T19:00:00"	"Raffle"	"#BanPlajer"	"False"	""	"12"	"10"	"2"	"00:01:00"	"0,1"
"6"	"TimeWarpPower"	"Raffle"	"2021-04-21T20:02:00"	"True"	"True"	"2021-04-21T20:03:00"	"Wafaffle"	"joeydavis7"	"False"	""	"14"	"11"	"3"	"00:01:00"	"0,09090909090909091"
"3"	"FreeCachePower"	"Raffle"	"2021-04-21T21:31:00"	"True"	"True"	"2021-04-21T21:32:01"	"Raffle"	"Liechtenst"	"False"	""	"12"	"11"	"1"	"00:01:01"	"0,09090909090909091"
"7"	"FreeCachePower"	"Raffle"	"2021-04-21T22:43:01"	"True"	"True"	"2021-04-21T22:44:01"	"Raffle"	"Kratt"	"False"	""	"11"	"10"	"1"	"00:01:00"	"0,1"
"5"	"FreeCachePower"	"Raffle"	"2021-04-22T00:06:01"	"True"	"True"	"2021-04-22T00:07:02"	"Raffle"	"gollem"	"False"	""	"9"	"8"	"1"	"00:01:01"	"0,125"
"6"	"TimeWarpPower"	"Raffle"	"2021-04-22T01:02:02"	"True"	"True"	"2021-04-22T01:03:02"	"Raffle"	"faxfox"	"False"	""	"8"	"6"	"2"	"00:01:00"	"0,16666666666666666"
"2"	"SuperchargeMinePower"	"Raffle"	"2021-04-22T02:57:02"	"True"	"True"	"2021-04-22T02:58:02"	"Ruthless"	"ZombieSlay"	"False"	""	"1"	"1"	"0"	"00:01:00"	"1"
"6"	"FreeCachePower"	"Raffle"	"2021-04-22T03:15:02"	"True"	"True"	"2021-04-22T03:16:03"	"Raffle"	"Splat"	"False"	""	"2"	"1"	"1"	"00:01:01"	"1"
"5"	"InspireMercenariesPower"	"Raffle"	"2021-04-22T04:31:03"	"True"	"True"	"2021-04-22T04:32:04"	"Wafaffle"	"Zahra"	"False"	""	"7"	"5"	"2"	"00:01:01"	"0,2"
"6"	"SuperchargeMinePower"	"Raffle"	"2021-04-22T05:55:04"	"True"	"True"	"2021-04-22T05:56:04"	"Raffle"	"Splat"	"False"	""	"4"	"3"	"1"	"00:01:00"	"0,3333333333333333"
"4"	"FogBusterPower"	"Raffle"	"2021-04-22T07:26:04"	"True"	"True"	"2021-04-22T07:27:05"	"Raffle"	"krinid"	"False"	""	"3"	"3"	"0"	"00:01:01"	"0,3333333333333333"
"6"	"SuperChargeArmyCampPower"	"Raffle"	"2021-04-22T07:51:05"	"True"	"True"	"2021-04-22T07:52:05"	"Raffle"	"Widzisz • "	"False"	""	"3"	"3"	"0"	"00:01:00"	"0,3333333333333333"
"3"	"TimeWarpPower"	"Raffle"	"2021-04-22T09:21:06"	"True"	"True"	"2021-04-22T09:22:06"	"Raffle"	"krinid"	"False"	""	"9"	"8"	"1"	"00:01:00"	"0,125"
"49"	"SuperchargeMinePower"	"Raffle"	"2021-04-22T11:14:06"	"True"	"True"	"2021-04-22T11:15:06"	"Ruthless"	"Ursus"	"False"	""	"10"	"9"	"1"	"00:01:00"	"0,1111111111111111"
"4"	"SuperChargeArmyCampPower"	"Raffle"	"2021-04-22T11:49:07"	"True"	"True"	"2021-04-22T11:50:07"	"Raffle"	"faxfox"	"False"	""	"11"	"9"	"2"	"00:01:00"	"0,1111111111111111"
"5"	"FreeCachePower"	"Raffle"	"2021-04-22T12:47:07"	"True"	"True"	"2021-04-22T12:48:07"	"Raffle"	"Ursus"	"False"	""	"11"	"11"	"0"	"00:01:00"	"0,09090909090909091"
"3"	"FreeCachePower"	"Raffle"	"2021-04-22T14:36:07"	"True"	"True"	"2021-04-22T14:37:07"	"Raffle"	"Captain Ab"	"False"	""	"16"	"16"	"0"	"00:01:00"	"0,0625"
"5"	"FogBusterPower"	"Raffle"	"2021-04-22T16:35:08"	"True"	"True"	"2021-04-22T16:36:08"	"Raffle"	"stonemende"	"False"	""	"11"	"10"	"1"	"00:01:00"	"0,1"
"7"	"SuperchargeMinePower"	"Raffle"	"2021-04-22T16:55:08"	"True"	"True"	"2021-04-22T16:56:08"	"Raffle"	"Thomstom"	"False"	""	"14"	"14"	"0"	"00:01:00"	"0,07142857142857142"
"4"	"InspireMercenariesPower"	"Raffle"	"2021-04-22T18:15:08"	"True"	"True"	"2021-04-22T18:16:09"	"Raffle"	"Loxiiv"	"False"	""	"11"	"8"	"3"	"00:01:01"	"0,125"
"5"	"None"	"Raffle"	"2021-04-22T18:38:09"	"True"	"True"	"2021-04-22T18:39:09"	"Raffle"	"SamK55_"	"False"	""	"14"	"14"	"0"	"00:01:00"	"0,07142857142857142"
"5"	"SuperchargeMinePower"	"Raffle"	"2021-04-22T19:33:09"	"True"	"True"	"2021-04-22T19:34:10"	"Raffle"	"[GW] Rob"	"False"	""	"12"	"12"	"0"	"00:01:01"	"0,08333333333333333"
"4"	"MarketRaidPower"	"Raffle"	"2021-04-22T20:42:10"	"True"	"True"	"2021-04-22T20:43:10"	"Raffle"	"Splat"	"False"	""	"7"	"5"	"2"	"00:01:00"	"0,2"
"6"	"MarketRaidPower"	"Raffle"	"2021-04-22T21:03:10"	"True"	"True"	"2021-04-22T21:04:11"	"Raffle"	"BigD4BigDa"	"False"	""	"11"	"10"	"1"	"00:01:01"	"0,1"
"6"	"SuperChargeArmyCampPower"	"Raffle"	"2021-04-22T21:16:11"	"True"	"True"	"2021-04-22T21:17:11"	"Raffle"	"Hodop"	"False"	""	"9"	"8"	"1"	"00:01:00"	"0,125"
"3"	"MarketRaidPower"	"Raffle"	"2021-04-22T22:51:11"	"True"	"True"	"2021-04-22T22:52:11"	"Raffle"	"faxfox"	"False"	""	"10"	"8"	"2"	"00:01:00"	"0,125"
"6"	"None"	"Raffle"	"2021-04-22T23:37:12"	"True"	"True"	"2021-04-22T23:38:12"	"Raffle"	"Mythos1618"	"False"	""	"5"	"3"	"2"	"00:01:00"	"0,3333333333333333"
"7"	"TimeWarpPower"	"Raffle"	"2021-04-23T00:45:12"	"True"	"True"	"2021-04-23T00:46:13"	"Wafaffle"	"Nikon"	"False"	""	"11"	"9"	"2"	"00:01:01"	"0,1111111111111111"
"5"	"FreeCachePower"	"Raffle"	"2021-04-23T01:32:13"	"True"	"True"	"2021-04-23T01:33:13"	"Raffle"	"Mythos1618"	"False"	""	"4"	"4"	"0"	"00:01:00"	"0,25"
"5"	"TimeWarpPower"	"Raffle"	"2021-04-23T02:26:13"	"True"	"True"	"2021-04-23T02:27:13"	"Wafaffle"	"Mythos1618"	"False"	""	"4"	"2"	"2"	"00:01:00"	"0,5"
"45"	"None"	"Raffle"	"2021-04-23T03:39:13"	"True"	"True"	"2021-04-23T03:40:14"	"Raffle"	"KingJXI"	"False"	""	"5"	"4"	"1"	"00:01:01"	"0,25"
"7"	"SuperChargeArmyCampPower"	"Raffle"	"2021-04-23T04:13:14"	"True"	"True"	"2021-04-23T04:14:14"	"Raffle"	"Nave^2"	"False"	""	"6"	"6"	"0"	"00:01:00"	"0,16666666666666666"
"6"	"SuperChargeArmyCampPower"	"Raffle"	"2021-04-23T05:09:14"	"True"	"True"	"2021-04-23T05:10:14"	"Raffle"	"Captain Ab"	"False"	""	"7"	"7"	"0"	"00:01:00"	"0,14285714285714285"
"6"	"SuperchargeMinePower"	"Raffle"	"2021-04-23T06:04:15"	"True"	"False"	"2021-04-23T06:05:15"	"Raffle"	""	"False"	""	"0"	"0"	"0"	"00:01:00"	"∞"
"12"	"SuperchargeMinePower"	"Raffle"	"2021-04-23T06:22:15"	"True"	"True"	"2021-04-23T06:23:15"	"Raffle"	"Trashcant"	"False"	""	"4"	"4"	"0"	"00:01:00"	"0,25"
"4"	"TimeWarpPower"	"Raffle"	"2021-04-23T08:07:15"	"True"	"True"	"2021-04-23T08:08:16"	"Raffle"	"GODZILLARE"	"False"	""	"6"	"6"	"0"	"00:01:01"	"0,16666666666666666"
"3"	"FogBusterPower"	"Raffle"	"2021-04-23T08:28:16"	"True"	"True"	"2021-04-23T08:29:16"	"Raffle"	"Urugrave"	"False"	""	"6"	"6"	"0"	"00:01:00"	"0,16666666666666666"
"8"	"MarketRaidPower"	"Raffle"	"2021-04-23T09:45:16"	"True"	"True"	"2021-04-23T09:46:17"	"Raffle"	"Ursus"	"False"	""	"6"	"5"	"1"	"00:01:01"	"0,2"
"5"	"FreeCachePower"	"Raffle"	"2021-04-23T11:24:17"	"True"	"True"	"2021-04-23T11:25:17"	"Raffle"	"faxfox"	"False"	""	"9"	"9"	"0"	"00:01:00"	"0,1111111111111111"
"3"	"MarketRaidPower"	"Raffle"	"2021-04-23T13:23:17"	"True"	"True"	"2021-04-23T13:24:17"	"Raffle"	"stonemende"	"False"	""	"11"	"11"	"0"	"00:01:00"	"0,09090909090909091"
"4"	"InspireMercenariesPower"	"Raffle"	"2021-04-23T14:53:17"	"True"	"True"	"2021-04-23T14:54:18"	"Raffle"	"Grandknigh"	"False"	""	"9"	"9"	"0"	"00:01:01"	"0,1111111111111111"
"6"	"FreeCachePower"	"Raffle"	"2021-04-23T15:43:18"	"True"	"True"	"2021-04-23T15:44:18"	"Raffle"	"krinid"	"False"	""	"8"	"7"	"1"	"00:01:00"	"0,14285714285714285"
"5"	"SuperChargeArmyCampPower"	"Raffle"	"2021-04-23T16:17:18"	"True"	"True"	"2021-04-23T16:18:19"	"Raffle"	"Nave^2"	"False"	""	"9"	"9"	"0"	"00:01:01"	"0,1111111111111111"
"7"	"FreeCachePower"	"Raffle"	"2021-04-23T18:03:19"	"True"	"True"	"2021-04-23T18:04:19"	"Raffle"	"Mythos1618"	"False"	""	"10"	"9"	"1"	"00:01:00"	"0,1111111111111111"
"5"	"MarketRaidPower"	"Raffle"	"2021-04-23T18:19:19"	"True"	"True"	"2021-04-23T18:20:19"	"Raffle"	"Z"	"False"	""	"9"	"8"	"1"	"00:01:00"	"0,125"
"5"	"PoorArtifact"	"Waffle"	"2021-04-23T19:55:20"	"True"	"True"	"2021-04-23T19:56:20"	"Raffle"	"Mythos1618"	"False"	""	"15"	"14"	"1"	"00:01:00"	"0,07142857142857142"
"5"	"PoorArtifact"	"Raffle"	"2021-04-23T20:50:20"	"True"	"True"	"2021-04-23T20:51:20"	"Raffle"	"stonemende"	"False"	""	"11"	"10"	"1"	"00:01:00"	"0,1"
"5"	"FreeCachePower"	"Raffle"	"2021-04-23T22:44:20"	"True"	"True"	"2021-04-23T22:45:21"	"Raffle"	"faxfox"	"False"	""	"7"	"7"	"0"	"00:01:01"	"0,14285714285714285"
"5"	"TimeWarpPower"	"Raffle"	"2021-04-23T23:19:21"	"True"	"True"	"2021-04-23T23:20:21"	"Waffle"	"SamK55_"	"False"	""	"11"	"10"	"1"	"00:01:00"	"0,1"
"6"	"FreeCachePower"	"Raffle"	"2021-04-24T00:56:21"	"True"	"True"	"2021-04-24T00:57:22"	"Raffle"	"Mythos1618"	"False"	""	"10"	"10"	"0"	"00:01:01"	"0,1"
"5"	"SuperchargeMinePower"	"Raffle"	"2021-04-24T02:29:22"	"True"	"True"	"2021-04-24T02:30:22"	"Raffle"	"Splat"	"False"	""	"8"	"7"	"1"	"00:01:00"	"0,14285714285714285"
"5"	"SuperChargeArmyCampPower"	"Raffle"	"2021-04-24T03:27:22"	"True"	"True"	"2021-04-24T03:28:22"	"Raffle"	"ZombieSlay"	"False"	""	"6"	"6"	"0"	"00:01:00"	"0,16666666666666666"
"4"	"FreeCachePower"	"Raffle"	"2021-04-24T04:22:22"	"True"	"True"	"2021-04-24T04:23:23"	"Raffle"	"#BanPlajer"	"False"	""	"5"	"4"	"1"	"00:01:01"	"0,25"
"5"	"InspireMercenariesPower"	"Raffle"	"2021-04-24T05:57:23"	"True"	"True"	"2021-04-24T05:58:23"	"Raffle"	"#BanPlajer"	"False"	""	"3"	"3"	"0"	"00:01:00"	"0,3333333333333333"
"48"	"FreeCachePower"	"Raffle"	"2021-04-24T06:19:23"	"True"	"True"	"2021-04-24T06:20:23"	"Raffle"	"krinid"	"False"	""	"4"	"4"	"0"	"00:01:00"	"0,25"
"5"	"TimeWarpPower"	"Raffle"	"2021-04-24T06:52:23"	"True"	"True"	"2021-04-24T06:53:24"	"Raffle"	"#BanPlajer"	"False"	""	"3"	"3"	"0"	"00:01:01"	"0,3333333333333333"
"6"	"None"	"Raffle"	"2021-04-24T08:20:24"	"True"	"True"	"2021-04-24T08:21:24"	"Raffle"	"Rick Sanch"	"False"	""	"6"	"6"	"0"	"00:01:00"	"0,16666666666666666"
"56"	"SuperchargeMinePower"	"Raffle"	"2021-04-24T09:46:24"	"True"	"True"	"2021-04-24T09:47:25"	"Raffle"	"Z"	"False"	""	"2"	"1"	"1"	"00:01:01"	"1"
"3"	"PoorArtifact"	"Raffle"	"2021-04-24T10:25:25"	"True"	"True"	"2021-04-24T10:26:25"	"Raffle"	"Sevban"	"False"	""	"2"	"2"	"0"	"00:01:00"	"0,5"
"5"	"TimeWarpPower"	"Raffle"	"2021-04-24T12:17:25"	"True"	"False"	"2021-04-24T12:18:25"	"Raffle"	""	"False"	""	"0"	"0"	"0"	"00:01:00"	"∞"
